,full-address,property-type,Subtype of property,Price,rooms-number,area,equipped-kitchen,State of the property,furnished,facades-number,Terrace,terrace-area,Garden,garden-area,zip_code,locality
11838,7090 Braine-le-Comte,APARTMENT,apartment,159000,1,69.0,Super equipped,New,0,3,1,9.0,0,0.0,7090,Braine-le-Comte
11839,7090 Braine-le-Comte,APARTMENT,apartment,186000,2,85.0,Super equipped,New,0,3,1,9.0,0,0.0,7090,Braine-le-Comte
11840,7090 Braine-le-Comte,APARTMENT,apartment,147000,1,69.0,Super equipped,New,0,3,1,9.827620100749478,0,0.0,7090,Braine-le-Comte
11841,7090 Braine-le-Comte,APARTMENT,apartment,183000,2,85.0,Super equipped,New,0,3,1,10.0,0,0.0,7090,Braine-le-Comte
11842,7090 Braine-le-Comte,APARTMENT,apartment,157000,1,66.0,Super equipped,New,0,3,1,12.0,0,0.0,7090,Braine-le-Comte
11843,7090 Braine-le-Comte,APARTMENT,apartment,155000,1,69.0,Super equipped,New,0,3,1,10.0,0,0.0,7090,Braine-le-Comte
11844,7090 Braine-le-Comte,APARTMENT,apartment,183000,2,85.0,Super equipped,New,0,3,1,15.0,0,0.0,7090,Braine-le-Comte
11845,7090 Braine-le-Comte,APARTMENT,apartment,156000,1,65.0,Super equipped,New,0,2,1,7.0,0,0.0,7090,Braine-le-Comte
11846,7090 Braine-le-Comte,APARTMENT,apartment,275000,3,135.0,Super equipped,New,0,2,1,12.0,0,0.0,7090,Braine-le-Comte
11847,7090 Braine-le-Comte,APARTMENT,apartment,189000,2,85.0,Super equipped,New,0,2,1,11.0,0,0.0,7090,Braine-le-Comte
11848,7090 Braine-le-Comte,APARTMENT,apartment,159000,1,65.0,Super equipped,New,0,2,1,14.0,0,0.0,7090,Braine-le-Comte
11849,7090 Braine-le-Comte,APARTMENT,apartment,273000,3,135.0,Super equipped,New,0,2,1,12.0,0,0.0,7090,Braine-le-Comte
11850,7090 Braine-le-Comte,APARTMENT,apartment,189000,2,85.0,Super equipped,New,0,2,1,13.0,0,0.0,7090,Braine-le-Comte
11851,7090 Braine-le-Comte,APARTMENT,apartment,190000,2,88.0,Super equipped,New,0,2,1,11.0,0,0.0,7090,Braine-le-Comte
11852,7090 Braine-le-Comte,APARTMENT,apartment,147000,1,55.0,Super equipped,New,0,2,1,7.0,0,0.0,7090,Braine-le-Comte
11853,7090 Braine-le-Comte,APARTMENT,apartment,139000,1,55.0,Super equipped,New,0,2,1,9.827620100749478,0,0.0,7090,Braine-le-Comte
11854,7090 Braine-le-Comte,APARTMENT,apartment,184000,2,85.0,Super equipped,New,0,2,1,11.0,0,0.0,7090,Braine-le-Comte
11855,7090 Braine-le-Comte,APARTMENT,apartment,188000,2,88.0,Super equipped,New,0,2,1,16.0,0,0.0,7090,Braine-le-Comte
11856,7090 Braine-le-Comte,APARTMENT,apartment,148000,1,55.0,Super equipped,New,0,2,1,12.0,0,0.0,7090,Braine-le-Comte
11857,7090 Braine-le-Comte,APARTMENT,apartment,144000,1,55.0,Super equipped,New,0,2,1,10.0,0,0.0,7090,Braine-le-Comte
11858,7090 Braine-le-Comte,APARTMENT,apartment,183000,2,85.0,Super equipped,New,0,2,1,15.0,0,0.0,7090,Braine-le-Comte
11859,7090 Braine-le-Comte,APARTMENT,apartment,220000,2,91.0,Super equipped,New,0,2,1,31.0,0,0.0,7090,Braine-le-Comte
11860,7090 Braine-le-Comte,APARTMENT,apartment,192000,2,85.0,Super equipped,New,0,2,1,14.0,0,0.0,7090,Braine-le-Comte
11861,7090 Braine-le-Comte,APARTMENT,apartment,186000,2,82.0,Super equipped,New,0,2,1,19.0,0,0.0,7090,Braine-le-Comte
11862,7090 Braine-le-Comte,APARTMENT,apartment,187000,2,85.0,Super equipped,New,0,2,1,11.0,0,0.0,7090,Braine-le-Comte
11864,7090 Braine-le-Comte,APARTMENT,apartment,172000,2,82.0,Super equipped,New,0,2,1,8.0,0,0.0,7090,Braine-le-Comte
11866,7090 Braine-le-Comte,APARTMENT,apartment,173000,2,82.0,Super equipped,New,0,2,1,9.0,0,0.0,7090,Braine-le-Comte
11867,7090 Braine-le-Comte,APARTMENT,apartment,170000,2,82.0,Super equipped,New,0,2,1,8.0,0,0.0,7090,Braine-le-Comte
11869,7090 Braine-le-Comte,APARTMENT,apartment,173000,2,82.0,Super equipped,New,0,2,1,12.0,0,0.0,7090,Braine-le-Comte
11870,7090 Braine-le-Comte,APARTMENT,apartment,174500,1,66.0,Partially equipped,Normal,0,2,1,29.0,1,35.0,7090,Braine-le-Comte
11871,7090 Braine-le-Comte,APARTMENT,apartment,135000,1,67.0,Partially equipped,Excellent,0,2,0,9.827620100749478,0,0.0,7090,Braine-le-Comte
11872,7090 Braine-le-Comte,APARTMENT,apartment,145000,2,80.0,Partially equipped,Excellent,0,2,0,9.827620100749478,0,0.0,7090,Braine-le-Comte
11873,7090 Braine-le-Comte,APARTMENT,apartment,161000,2,82.0,Partially equipped,Normal,0,2,1,10.0,0,0.0,7090,Braine-le-Comte
11874,7090 Braine-le-Comte,APARTMENT,apartment,238000,3,135.0,Partially equipped,Normal,0,2,1,12.0,0,0.0,7090,Braine-le-Comte
11875,7090 Braine-le-Comte,APARTMENT,apartment,151000,1,65.0,Super equipped,New,0,2,1,15.0,0,0.0,7090,Braine-le-Comte
11876,7090 Braine-le-Comte,APARTMENT,apartment,238000,3,135.0,Super equipped,New,0,2,1,12.0,0,0.0,7090,Braine-le-Comte
11877,7090 Braine-le-Comte,APARTMENT,apartment,177000,2,85.0,Super equipped,New,0,2,1,11.0,0,0.0,7090,Braine-le-Comte
11879,7090 Braine-le-Comte,APARTMENT,apartment,259000,3,122.0,Super equipped,New,0,3,1,42.0,0,0.0,7090,Braine-le-Comte
11880,7090 Braine-le-Comte,APARTMENT,apartment,180000,2,85.0,Super equipped,New,0,3,1,11.0,0,0.0,7090,Braine-le-Comte
11881,7090 Braine-le-Comte,APARTMENT,apartment,173000,2,83.0,Super equipped,New,0,3,1,9.0,0,0.0,7090,Braine-le-Comte
11882,7090 Braine-le-Comte,APARTMENT,apartment,177000,2,83.0,Super equipped,New,0,3,1,17.0,0,0.0,7090,Braine-le-Comte
11883,7090 Braine-le-Comte,APARTMENT,apartment,161000,2,150.0,Partially equipped,Normal,0,4,0,0.0,0,0.0,7090,Braine-le-Comte
11884,7090 Braine-le-Comte,APARTMENT,apartment,135000,1,70.0,Partially equipped,Excellent,0,2,0,9.827620100749478,0,0.0,7090,Braine-le-Comte
11885,7090 Braine-le-Comte,HOUSE,residence,249000,3,170.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,7090,Braine-le-Comte
11886,7090 Braine-le-Comte,APARTMENT,apartment,221900,2,87.0,Super equipped,Normal,0,2,1,12.0,0,0.0,7090,Braine-le-Comte
11887,7090 Braine-le-Comte,APARTMENT,apartment,219900,2,88.0,Super equipped,Normal,0,2,1,13.0,0,0.0,7090,Braine-le-Comte
11888,7090 Braine-le-Comte,APARTMENT,apartment,215900,2,87.0,Super equipped,Normal,0,2,1,12.0,0,0.0,7090,Braine-le-Comte
11889,7090 Braine-le-Comte,APARTMENT,apartment,222900,2,91.0,Super equipped,Normal,0,2,1,12.0,0,0.0,7090,Braine-le-Comte
11890,7090 Braine-le-Comte,APARTMENT,apartment,219900,2,91.0,Super equipped,Normal,0,2,1,12.0,0,0.0,7090,Braine-le-Comte
11891,7090 Braine-le-Comte,APARTMENT,apartment,240900,2,93.0,Super equipped,Normal,0,2,1,22.0,0,0.0,7090,Braine-le-Comte
11892,7090 Braine-le-Comte,APARTMENT,apartment,216900,2,90.0,Super equipped,Normal,0,2,1,13.0,0,0.0,7090,Braine-le-Comte
11893,7090 Braine-le-Comte,APARTMENT,apartment,214900,2,88.0,Super equipped,Normal,0,2,1,11.0,0,0.0,7090,Braine-le-Comte
11894,7090 Braine-le-Comte,APARTMENT,apartment,210900,2,87.0,Super equipped,Normal,0,2,1,21.0,0,0.0,7090,Braine-le-Comte
11895,7090 Braine-le-Comte,APARTMENT,apartment,217900,2,91.0,Super equipped,Normal,0,2,1,20.0,0,0.0,7090,Braine-le-Comte
11896,7090 Braine-le-Comte,APARTMENT,apartment,238900,2,93.0,Super equipped,Normal,0,2,1,34.0,0,0.0,7090,Braine-le-Comte
11897,7090 Braine-le-Comte,APARTMENT,apartment,212900,2,90.0,Super equipped,Normal,0,2,1,20.0,0,0.0,7090,Braine-le-Comte
11898,7090 Braine-le-Comte,APARTMENT,apartment,211900,2,88.0,Super equipped,Normal,0,2,1,22.0,0,0.0,7090,Braine-le-Comte
11899,7090 Braine-le-Comte,APARTMENT,apartment,236900,2,93.0,Partially equipped,Normal,0,2,1,35.0,0,0.0,7090,Braine-le-Comte
11900,7090 Braine-le-Comte,APARTMENT,apartment,238900,2,96.0,Super equipped,Normal,0,2,1,8.0,1,46.0,7090,Braine-le-Comte
11901,7090 Braine-le-Comte,APARTMENT,apartment,140000,1,70.0,Partially equipped,Normal,0,3,1,6.0,0,0.0,7090,Braine-le-Comte
11902,7090 Braine-le-Comte,APARTMENT,apartment,211900,2,88.0,Super equipped,Normal,0,3,1,22.0,0,0.0,7090,Braine-le-Comte
11903,7090 Braine-le-Comte,HOUSE,residence,180000,2,90.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,7090,Braine-le-Comte
11904,7090 Braine-le-Comte,HOUSE,residence,225000,3,170.0,Partially equipped,Excellent,0,2,1,35.0,1,400.0,7090,Braine-le-Comte
11905,7100 Haine-Saint-Paul,HOUSE,residence,185000,3,80.0,Fully equipped,Fully renovated,0,2,0,0.0,1,0.0,7100,Haine-Saint-Paul
11906,7100 Haine-Saint-Paul,HOUSE,residence,175000,3,177.0,Super equipped,Normal,0,2,1,20.0,1,1050.0,7100,Haine-Saint-Paul
11907,7100 Haine-Saint-Paul,HOUSE,residence,75000,3,150.0,Fully equipped,Normal,0,2,0,0.0,0,0.0,7100,Haine-Saint-Paul
11908,7100 Haine-Saint-Paul,HOUSE,mixed-building,259000,3,150.0,Partially equipped,Excellent,0,3,0,0.0,1,162.0,7100,Haine-Saint-Paul
11909,7100 Haine-Saint-Paul,HOUSE,residence,170000,3,168.0,Partially equipped,Fully renovated,0,2,0,0.0,0,0.0,7100,Haine-Saint-Paul
11910,7100 Haine-Saint-Paul,HOUSE,residence,795000,1,450.0,Super equipped,Normal,0,2,0,0.0,0,0.0,7100,Haine-Saint-Paul
11911,7100 Haine-Saint-Paul,HOUSE,residence,340000,5,230.0,Super equipped,Normal,0,2,0,0.0,0,0.0,7100,Haine-Saint-Paul
11912,7100 Haine-Saint-Paul,APARTMENT,apartment,190000,1,123.0,Partially equipped,New,0,2,1,9.827620100749478,1,0.0,7100,Haine-Saint-Paul
11913,7100 Haine-Saint-Paul,APARTMENT,apartment,180000,1,100.0,Partially equipped,New,0,2,1,13.0,1,0.0,7100,Haine-Saint-Paul
11914,7100 Haine-Saint-Paul,APARTMENT,apartment,249000,1,186.0,Partially equipped,Normal,0,2,1,9.827620100749478,1,0.0,7100,Haine-Saint-Paul
11915,7110 Boussoit,HOUSE,mixed-building,220000,1,1022.0,Partially equipped,To be renovated,0,2,0,9.827620100749478,0,0.0,7110,Boussoit
11916,7110 Boussoit,HOUSE,villa,288000,3,220.0,Partially equipped,Excellent,0,4,0,0.0,1,287.0,7110,Boussoit
11917,7110 Boussoit,HOUSE,villa,550000,3,370.0,Super equipped,Normal,0,4,1,32.0,0,0.0,7110,Boussoit
11918,7110 Boussoit,HOUSE,residence,220000,5,1022.0,Partially equipped,To be renovated,0,2,0,0.0,0,0.0,7110,Boussoit
11919,7110 Boussoit,HOUSE,residence,129000,2,122.0,Partially equipped,Normal,0,2,0,9.827620100749478,1,40.0,7110,Boussoit
11920,7110 Boussoit,APARTMENT,apartment,185000,3,160.0,Super equipped,Normal,0,2,0,0.0,0,0.0,7110,Boussoit
11921,7110 Boussoit,HOUSE,residence,430000,9,364.0,Fully equipped,Normal,0,2,1,9.827620100749478,1,0.0,7110,Boussoit
11922,7131 Waudrez,HOUSE,residence,40000,2,150.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,7131,Waudrez
11923,7131 Waudrez,HOUSE,residence,400000,5,400.0,Super equipped,Normal,0,4,0,0.0,0,0.0,7131,Waudrez
11924,7131 Waudrez,HOUSE,residence,150000,2,116.0,Not equipped,To be renovated,0,4,0,0.0,1,400.0,7131,Waudrez
11925,7133 Buvrinnes,HOUSE,mansion,1900000,1,977.0,Partially equipped,Excellent,0,4,1,9.827620100749478,0,0.0,7133,Buvrinnes
11926,7133 Buvrinnes,HOUSE,villa,345000,3,156.0,Partially equipped,Normal,0,4,1,20.0,1,880.0,7133,Buvrinnes
11927,7133 Buvrinnes,HOUSE,residence,386422,4,150.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,7133,Buvrinnes
11928,7133 Buvrinnes,HOUSE,residence,190000,2,152.0,Fully equipped,Normal,0,3,0,0.0,1,350.0,7133,Buvrinnes
11929,7133 Buvrinnes,HOUSE,residence,310000,5,334.0,Partially equipped,To be renovated,0,4,0,0.0,0,0.0,7133,Buvrinnes
11930,7134 Épinois,HOUSE,residence,130000,3,140.0,Partially equipped,Normal,0,2,0,0.0,1,80.0,7134,Épinois
11931,7134 Épinois,HOUSE,residence,280000,6,256.0,Super equipped,Normal,0,4,0,0.0,0,0.0,7134,Épinois
11932,7141 Carnières,HOUSE,residence,199000,4,190.0,Partially equipped,New,0,3,0,0.0,1,0.0,7141,Carnières
11933,7141 Carnières,HOUSE,residence,180000,3,170.0,Partially equipped,Normal,0,3,0,0.0,0,0.0,7141,Carnières
11934,7141 Carnières,HOUSE,residence,169000,3,165.0,Partially equipped,New,0,2,0,0.0,0,0.0,7141,Carnières
11935,7141 Carnières,HOUSE,residence,90000,2,113.0,Partially equipped,Normal,0,2,1,26.0,1,350.0,7141,Carnières
11936,7141 Carnières,HOUSE,residence,119000,1,166.0,Not equipped,Normal,0,2,0,0.0,0,0.0,7141,Carnières
11937,7141 Carnières,HOUSE,residence,99000,1,71.0,Partially equipped,Excellent,0,2,1,10.0,1,110.0,7141,Carnières
11938,7141 Carnières,HOUSE,residence,420000,4,346.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,7141,Carnières
11939,7141 Carnières,HOUSE,residence,239999,3,198.0,Partially equipped,Normal,0,2,1,72.0,1,47.0,7141,Carnières
11940,7141 Carnières,HOUSE,residence,185000,3,157.0,Partially equipped,Excellent,0,2,1,10.0,1,120.0,7141,Carnières
11941,7141 Carnières,HOUSE,residence,180000,2,150.0,Super equipped,Normal,0,2,0,0.0,0,0.0,7141,Carnières
11942,7141 Carnières,HOUSE,residence,179000,4,150.0,Partially equipped,Normal,0,2,1,25.0,1,360.0,7141,Carnières
11943,7141 Carnières,HOUSE,residence,89000,1,170.0,Not equipped,Normal,0,2,0,0.0,0,0.0,7141,Carnières
11944,7141 Carnières,HOUSE,residence,109000,2,150.0,Partially equipped,To be renovated,0,4,0,0.0,0,0.0,7141,Carnières
11945,7141 Carnières,HOUSE,residence,320000,5,382.0,Partially equipped,Normal,0,4,0,0.0,0,0.0,7141,Carnières
11946,7141 Carnières,HOUSE,residence,195000,3,150.0,Not equipped,Normal,0,2,0,0.0,0,0.0,7141,Carnières
11947,7141 Carnières,HOUSE,residence,145000,1,150.0,Not equipped,Normal,0,2,0,0.0,0,0.0,7141,Carnières
11948,7141 Carnières,HOUSE,residence,149000,2,148.0,Partially equipped,Normal,0,2,1,10.0,1,270.0,7141,Carnières
11949,7141 Carnières,HOUSE,residence,389000,1,473.0,Not equipped,Normal,0,2,0,0.0,0,0.0,7141,Carnières
11950,7141 Carnières,APARTMENT,apartment,99000,2,75.0,Not equipped,Normal,0,2,0,0.0,0,0.0,7141,Carnières
11951,7141 Carnières,HOUSE,residence,100000,1,170.0,Not equipped,Normal,0,2,0,0.0,0,0.0,7141,Carnières
11952,7141 Carnières,HOUSE,residence,155000,2,150.0,Partially equipped,To be renovated,0,2,0,0.0,0,0.0,7141,Carnières
11953,7160 Chapelle-lez-Herlaimont,HOUSE,residence,245000,3,132.0,Partially equipped,New,0,3,1,21.0,0,0.0,7160,Chapelle-lez-Herlaimont
11954,7160 Chapelle-lez-Herlaimont,HOUSE,residence,155000,3,150.0,Partially equipped,To be renovated,0,3,0,0.0,0,0.0,7160,Chapelle-lez-Herlaimont
11955,7160 Chapelle-lez-Herlaimont,APARTMENT,studio,75000,1,150.0,Partially equipped,Excellent,0,3,0,9.827620100749478,0,0.0,7160,Chapelle-lez-Herlaimont
11956,7160 Chapelle-lez-Herlaimont,HOUSE,residence,184000,1,131.0,Partially equipped,Normal,0,2,1,9.827620100749478,1,0.0,7160,Chapelle-lez-Herlaimont
11957,7160 Chapelle-lez-Herlaimont,HOUSE,residence,234900,5,184.0,Partially equipped,Excellent,0,3,1,20.0,1,240.0,7160,Chapelle-lez-Herlaimont
11958,7160 Chapelle-lez-Herlaimont,HOUSE,residence,220000,3,95.0,Partially equipped,Normal,0,2,1,25.0,0,0.0,7160,Chapelle-lez-Herlaimont
11959,7160 Chapelle-lez-Herlaimont,HOUSE,residence,234000,1,150.0,Not equipped,Normal,0,2,0,0.0,0,0.0,7160,Chapelle-lez-Herlaimont
11960,7160 Chapelle-lez-Herlaimont,HOUSE,residence,145000,2,150.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,7160,Chapelle-lez-Herlaimont
11961,7160 Chapelle-lez-Herlaimont,HOUSE,residence,169000,3,121.0,Partially equipped,Normal,0,3,0,0.0,1,238.0,7160,Chapelle-lez-Herlaimont
11962,7160 Chapelle-lez-Herlaimont,HOUSE,residence,189000,2,117.0,Partially equipped,Excellent,0,3,1,25.0,1,264.0,7160,Chapelle-lez-Herlaimont
11963,7160 Chapelle-lez-Herlaimont,HOUSE,residence,19000,2,150.0,Partially equipped,Excellent,0,2,0,9.827620100749478,0,0.0,7160,Chapelle-lez-Herlaimont
11964,7160 Chapelle-lez-Herlaimont,HOUSE,residence,155000,3,150.0,Partially equipped,Normal,0,3,0,0.0,0,0.0,7160,Chapelle-lez-Herlaimont
11965,7170 Bellecourt,HOUSE,residence,299000,3,244.0,Super equipped,New,1,3,0,0.0,1,30.0,7170,Bellecourt
11966,7180 Seneffe,HOUSE,residence,265000,4,148.0,Partially equipped,Excellent,0,2,1,1.0,1,127.0,7180,Seneffe
11967,7180 Seneffe,HOUSE,cottage,365000,3,310.0,Partially equipped,Excellent,0,4,1,85.0,1,599.0,7180,Seneffe
11968,7180 Seneffe,HOUSE,master-house,350000,4,265.0,Super equipped,Normal,0,3,0,0.0,1,325.0,7180,Seneffe
11969,7180 Seneffe,HOUSE,villa,625000,3,215.0,Super equipped,Normal,0,4,0,0.0,0,0.0,7180,Seneffe
11970,7180 Seneffe,HOUSE,villa,287500,4,127.0,Partially equipped,Normal,0,4,0,0.0,0,0.0,7180,Seneffe
11971,7180 Seneffe,HOUSE,villa,400000,3,200.0,Super equipped,Normal,0,4,1,50.0,0,0.0,7180,Seneffe
11972,7180 Seneffe,HOUSE,villa,195000,3,112.0,Partially equipped,To be renovated,0,4,0,0.0,0,0.0,7180,Seneffe
11973,7180 Seneffe,HOUSE,residence,290000,4,117.0,Not equipped,To be renovated,0,4,0,0.0,1,85.0,7180,Seneffe
11974,7180 Seneffe,HOUSE,residence,219000,2,118.0,Partially equipped,Normal,0,2,1,40.0,0,0.0,7180,Seneffe
11975,7180 Seneffe,HOUSE,residence,250000,4,173.0,Partially equipped,Excellent,0,3,0,0.0,1,158.0,7180,Seneffe
11976,7180 Seneffe,HOUSE,residence,299000,4,180.0,Partially equipped,To be renovated,0,4,0,0.0,1,1750.0,7180,Seneffe
11977,7180 Seneffe,HOUSE,residence,159000,2,71.0,Not equipped,To be renovated,0,2,1,10.0,0,0.0,7180,Seneffe
11978,7180 Seneffe,HOUSE,residence,50000,2,113.0,Super equipped,Normal,0,3,0,0.0,0,0.0,7180,Seneffe
11979,7180 Seneffe,HOUSE,residence,288200,3,150.0,Partially equipped,New,0,2,0,0.0,0,0.0,7180,Seneffe
11980,7180 Seneffe,HOUSE,residence,329500,3,150.0,Partially equipped,New,0,3,0,0.0,0,0.0,7180,Seneffe
11981,7180 Seneffe,HOUSE,residence,363700,3,150.0,Partially equipped,New,0,3,0,0.0,0,0.0,7180,Seneffe
11982,7180 Seneffe,HOUSE,residence,350000,3,221.0,Partially equipped,Normal,0,2,1,103.0,1,157.0,7180,Seneffe
11983,7180 Seneffe,APARTMENT,apartment,98000,1,55.0,Partially equipped,Excellent,0,3,0,0.0,0,0.0,7180,Seneffe
11984,7180 Seneffe,APARTMENT,apartment,165000,2,70.0,Partially equipped,Normal,0,2,0,9.827620100749478,0,0.0,7180,Seneffe
11985,7181 Arquennes,HOUSE,villa,450000,3,170.0,Partially equipped,Excellent,0,4,0,0.0,0,0.0,7181,Arquennes
11986,7181 Arquennes,HOUSE,residence,265000,3,150.0,Partially equipped,Normal,0,3,0,0.0,0,0.0,7181,Arquennes
11987,7181 Arquennes,HOUSE,residence,135000,2,109.0,Partially equipped,To be renovated,0,4,0,0.0,0,0.0,7181,Arquennes
11988,7181 Arquennes,HOUSE,residence,165000,4,198.0,Not equipped,To be renovated,0,2,0,0.0,1,225.0,7181,Arquennes
11989,7190 Ecaussinnes,HOUSE,residence,250000,4,180.0,Partially equipped,New,0,2,0,0.0,0,0.0,7190,Ecaussinnes
11990,7190 Ecaussinnes,HOUSE,residence,690000,7,460.0,Partially equipped,Normal,0,2,1,24.0,0,0.0,7190,Ecaussinnes
11991,7190 Ecaussinnes,HOUSE,residence,199000,2,200.0,Not equipped,To be renovated,0,2,0,0.0,0,0.0,7190,Ecaussinnes
11992,7190 Ecaussinnes,HOUSE,residence,385000,3,188.0,Partially equipped,Normal,0,3,0,0.0,0,0.0,7190,Ecaussinnes
11993,7190 Ecaussinnes,HOUSE,residence,195000,2,150.0,Partially equipped,Fully renovated,0,3,0,0.0,0,0.0,7190,Ecaussinnes
11994,7190 Ecaussinnes,HOUSE,residence,215000,2,123.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,7190,Ecaussinnes
11995,7190 Ecaussinnes,HOUSE,cottage,295000,2,150.0,Partially equipped,Normal,0,4,1,50.0,1,700.0,7190,Ecaussinnes
11996,7190 Ecaussinnes,HOUSE,residence,361792,3,150.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,7190,Ecaussinnes
11997,7190 Ecaussinnes,HOUSE,residence,385000,3,199.0,Partially equipped,Normal,0,3,0,0.0,0,0.0,7190,Ecaussinnes
11998,7190 Ecaussinnes,HOUSE,residence,349000,3,199.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,7190,Ecaussinnes
11999,7190 Ecaussinnes,HOUSE,residence,525000,3,290.0,Super equipped,Excellent,0,4,0,0.0,1,0.0,7190,Ecaussinnes
12000,7190 Ecaussinnes,HOUSE,residence,369990,3,150.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,7190,Ecaussinnes
12001,7190 Ecaussinnes,HOUSE,residence,404103,4,150.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,7190,Ecaussinnes
12002,7190 Ecaussinnes,HOUSE,residence,280000,3,162.0,Partially equipped,Normal,0,2,1,10.0,0,0.0,7190,Ecaussinnes
12003,7191 Écaussinnes-Lalaing,HOUSE,residence,51000,1,150.0,Fully equipped,Normal,0,2,0,0.0,0,0.0,7191,Écaussinnes-Lalaing
12004,7300 Boussu,HOUSE,residence,95000,2,135.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,7300,Boussu
12005,7300 Boussu,HOUSE,residence,149800,4,150.0,Partially equipped,New,0,3,0,0.0,0,0.0,7300,Boussu
12006,7300 Boussu,HOUSE,residence,125000,2,150.0,Partially equipped,New,1,2,0,0.0,0,0.0,7300,Boussu
12007,7300 Boussu,APARTMENT,apartment,130000,2,75.0,Partially equipped,Excellent,0,2,0,0.0,0,0.0,7300,Boussu
12008,7300 Boussu,HOUSE,master-house,235000,3,182.0,Partially equipped,To be renovated,0,3,1,24.0,1,564.0,7300,Boussu
12009,7300 Boussu,HOUSE,mixed-building,180000,3,150.0,Partially equipped,Excellent,0,2,0,0.0,0,0.0,7300,Boussu
12010,7300 Boussu,HOUSE,residence,210000,3,150.0,Partially equipped,Excellent,0,3,1,12.0,0,0.0,7300,Boussu
12011,7300 Boussu,HOUSE,residence,110000,3,145.0,Partially equipped,Excellent,0,2,1,13.0,0,0.0,7300,Boussu
12012,7300 Boussu,HOUSE,residence,235000,3,145.0,Partially equipped,Excellent,0,3,1,28.0,1,196.0,7300,Boussu
12013,7300 Boussu,HOUSE,residence,140000,5,243.0,Partially equipped,New,0,3,0,0.0,0,0.0,7300,Boussu
12014,7300 Boussu,HOUSE,residence,145000,4,150.0,Partially equipped,To be renovated,0,3,0,0.0,0,0.0,7300,Boussu
12015,7300 Boussu,HOUSE,residence,175000,3,130.0,Partially equipped,Fully renovated,0,3,1,10.0,0,0.0,7300,Boussu
12016,7300 Boussu,HOUSE,residence,170000,3,150.0,Partially equipped,Excellent,0,3,1,19.0,0,0.0,7300,Boussu
12017,7300 Boussu,HOUSE,residence,240000,3,129.0,Partially equipped,Excellent,0,3,1,35.0,1,399.0,7300,Boussu
12018,7300 Boussu,HOUSE,residence,75000,3,140.0,Partially equipped,To be renovated,0,3,0,0.0,0,0.0,7300,Boussu
12019,7300 Boussu,HOUSE,residence,105000,2,118.0,Partially equipped,To be renovated,0,3,1,13.0,1,181.0,7300,Boussu
12020,7300 Boussu,HOUSE,residence,155000,3,150.0,Super equipped,Normal,0,3,0,0.0,0,0.0,7300,Boussu
12021,7300 Boussu,APARTMENT,apartment,180000,2,118.0,Partially equipped,Normal,0,2,0,9.827620100749478,0,0.0,7300,Boussu
12022,7300 Boussu,APARTMENT,apartment,147500,2,150.0,Super equipped,New,0,2,0,9.827620100749478,0,0.0,7300,Boussu
12023,7300 Boussu,APARTMENT,apartment,152600,2,69.0,Super equipped,New,0,2,1,4.0,0,0.0,7300,Boussu
12024,7300 Boussu,HOUSE,residence,155000,2,200.0,Partially equipped,Fully renovated,0,2,1,9.827620100749478,1,0.0,7300,Boussu
12025,7300 Boussu,HOUSE,residence,180000,4,342.0,Partially equipped,To be renovated,0,3,0,0.0,0,0.0,7300,Boussu
12026,7300 Boussu,HOUSE,residence,80000,2,108.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,7300,Boussu
12027,7300 Boussu,HOUSE,residence,170661,3,142.0,Partially equipped,New,0,2,0,0.0,0,0.0,7300,Boussu
12028,7300 Boussu,HOUSE,residence,207488,3,180.0,Partially equipped,New,0,2,0,0.0,0,0.0,7300,Boussu
12029,7300 Boussu,HOUSE,residence,235000,6,382.0,Partially equipped,To be renovated,0,3,0,0.0,0,0.0,7300,Boussu
12030,7300 Boussu,HOUSE,residence,240000,2,157.0,Partially equipped,Normal,0,4,0,0.0,0,0.0,7300,Boussu
12031,7300 Boussu,HOUSE,residence,120000,2,132.0,Partially equipped,To be renovated,0,3,0,0.0,0,0.0,7300,Boussu
12032,7300 Boussu,HOUSE,residence,270000,5,272.0,Partially equipped,Normal,0,3,0,0.0,0,0.0,7300,Boussu
12033,7300 Boussu,HOUSE,residence,154500,3,145.0,Partially equipped,New,0,2,0,0.0,0,0.0,7300,Boussu
12034,7300 Boussu,HOUSE,residence,65000,2,115.0,Partially equipped,To be renovated,0,2,0,0.0,0,0.0,7300,Boussu
12035,7300 Boussu,HOUSE,residence,420000,4,287.0,Partially equipped,To be renovated,0,4,0,0.0,0,0.0,7300,Boussu
12036,7300 Boussu,HOUSE,residence,140000,2,91.0,Partially equipped,Normal,0,4,0,0.0,0,0.0,7300,Boussu
